method,p,rep,n_full,n_sample,rho_srs,rho_tilde_srs,rho_str,rho_tilde_str,rho_str_km,rho_tilde_str_km,time_total_s,error,dataset,tier,method_class
MAD,0.2,25,1600,320,0.9375,0.9360194353734622,1.0,0.9995444696838441,0.9230769230769231,0.927213852260128,0.10959509701933712,,letter,T2,I
MAD,0.2,26,1600,320,0.8741721854304636,0.9179411738950484,0.8943089430894309,0.925568528581078,1.0,0.9998865738547156,0.15132741897832602,,letter,T2,I
MAD,0.2,27,1600,320,0.9295774647887324,0.9352136012999885,0.8837209302325582,0.9138128848751402,1.0,0.9997601826967718,0.1663432419882156,,letter,T2,I
MAD,0.2,28,1600,320,0.56,0.5141713604373365,0.8976377952755905,0.9230966373423112,1.0,0.9999541389700332,0.0885220380150713,,letter,T2,I
MAD,0.2,29,1600,320,0.896551724137931,0.943782664815325,1.0,0.9992678782975265,0.672566371681416,0.6592047497258658,0.14349285402568057,,letter,T2,I
ChiSquare,0.05,0,1600,80,0.625,0.9279887482419129,0.875,0.9698546647913736,0.875,0.979676511954993,0.15273480402538553,,letter,T2,I
ChiSquare,0.05,1,1600,80,0.875,0.9633614627285513,0.875,0.892006563525551,0.875,0.9820440693858417,0.07609479501843452,,letter,T2,I
ChiSquare,0.05,2,1600,80,0.75,0.9584388185654009,1.0,0.9815283638068448,1.0,0.979395218002813,0.06876110803568736,,letter,T2,I
ChiSquare,0.05,3,1600,80,0.875,0.915096108766995,0.875,0.9712142522269105,0.875,0.9762306610407878,0.06296538899186999,,letter,T2,I
ChiSquare,0.05,4,1600,80,0.875,0.978973277074543,0.75,0.9175574308485701,0.75,0.9830285982184717,0.06900005595525727,,letter,T2,I
ChiSquare,0.05,5,1600,80,0.875,0.9680262541022036,0.75,0.9388420065635257,0.875,0.9698781059540554,0.16123542899731547,,letter,T2,I
ChiSquare,0.05,6,1600,80,1.0,0.9738865447726208,0.875,0.9853727144866388,0.875,0.9740975152367558,0.15728220099117607,,letter,T2,I
ChiSquare,0.05,7,1600,80,0.875,0.9543131739334271,0.75,0.9219878105954057,0.875,0.9591420534458509,0.06867645401507616,,letter,T2,I
ChiSquare,0.05,8,1600,80,0.75,0.9765119549929677,0.75,0.9653539615564933,0.625,0.9640881387716832,0.11333403497701511,,letter,T2,I
ChiSquare,0.05,9,1600,80,0.875,0.909915611814346,1.0,0.9810595405532114,0.75,0.9795124238162213,0.17304192302981392,,letter,T2,I
ChiSquare,0.05,10,1600,80,0.875,0.9474683544303798,0.875,0.8819034224097515,0.75,0.9687529301453353,0.1054979789769277,,letter,T2,I
ChiSquare,0.05,11,1600,80,0.625,0.9399671823722456,0.875,0.9832395686826066,0.875,0.978973277074543,0.08126903104130179,,letter,T2,I
ChiSquare,0.05,12,1600,80,0.875,0.9631270511017346,0.875,0.9695733708391937,0.875,0.9830754805438351,0.08442791097331792,,letter,T2,I
ChiSquare,0.05,13,1600,80,0.5,0.9400843881856541,1.0,0.9667604313173934,0.875,0.9771448663853727,0.1057622319785878,,letter,T2,I
ChiSquare,0.05,14,1600,80,1.0,0.956305672761369,0.875,0.9817158931082982,0.875,0.9755508673230193,0.28239071095595136,,letter,T2,I
ChiSquare,0.05,15,1600,80,0.625,0.9617205813408346,0.625,0.9353492733239569,0.75,0.9683075480543836,0.07713471603346989,,letter,T2,I
ChiSquare,0.05,16,1600,80,0.75,0.964674167838725,0.625,0.9631973745897797,0.875,0.9666432255039851,0.1662315659923479,,letter,T2,I
ChiSquare,0.05,17,1600,80,0.75,0.9556962025316456,0.875,0.960853258321613,0.75,0.9573370839193625,0.1273087359732017,,letter,T2,I
ChiSquare,0.05,18,1600,80,0.75,0.9505625879043602,1.0,0.9750351617440225,1.0,0.9921003281762777,0.08886464301031083,,letter,T2,I
ChiSquare,0.05,19,1600,80,0.75,0.9584857008907641,0.625,0.8772386310360994,0.75,0.9763478668541962,0.06263027602108195,,letter,T2,I
ChiSquare,0.05,20,1600,80,0.875,0.939099859353024,1.0,0.9601734646038446,0.875,0.9848570089076418,0.07268832804402336,,letter,T2,I
ChiSquare,0.05,21,1600,80,0.875,0.9387716830754805,0.75,0.9556024378809188,0.875,0.962962962962963,0.06966873200144619,,letter,T2,I
ChiSquare,0.05,22,1600,80,0.75,0.9657524613220816,0.875,0.9782231598687295,1.0,0.9877637130801689,0.0734194940305315,,letter,T2,I
ChiSquare,0.05,23,1600,80,0.875,0.9323956868260667,0.875,0.9825832161275199,0.75,0.9787623066104079,0.10609913500957191,,letter,T2,I
ChiSquare,0.05,24,1600,80,0.5,0.8886310360993905,0.625,0.9578762306610408,0.875,0.9700890764181904,0.14296953397570178,,letter,T2,I
ChiSquare,0.05,25,1600,80,0.875,0.9495077355836851,0.875,0.9658227848101266,0.75,0.9655414908579466,0.07642156002111733,,letter,T2,I
ChiSquare,0.05,26,1600,80,0.875,0.9720346929207689,0.875,0.9659165494608531,0.875,0.9499531176746369,0.10604548401897773,,letter,T2,I
ChiSquare,0.05,27,1600,80,0.625,0.8655180496952649,0.75,0.9509610876699484,0.875,0.9684481950304735,0.15284574701217934,,letter,T2,I
ChiSquare,0.05,28,1600,80,1.0,0.9692217533989685,0.875,0.9512658227848102,0.875,0.9755039849976559,0.09319566102931276,,letter,T2,I
ChiSquare,0.05,29,1600,80,0.75,0.9601734646038446,0.875,0.9716830754805438,0.875,0.972105016408814,0.07870612299302593,,letter,T2,I
ChiSquare,0.1,0,1600,160,0.875,0.9671891480135943,0.8125,0.9726415094339622,0.9375,0.9866078753076293,0.10499031899962574,,letter,T2,I
ChiSquare,0.1,1,1600,160,0.875,0.9724481425055665,0.875,0.98423766553381,1.0,0.9901822336810032,0.10348436399362981,,letter,T2,I
ChiSquare,0.1,2,1600,160,0.875,0.988755420133599,0.8125,0.9835813898980429,0.9375,0.9922770420719559,0.2011704010074027,,letter,T2,I
ChiSquare,0.1,3,1600,160,0.875,0.9624194304465019,0.875,0.9667320989101137,0.875,0.9892446970584787,0.15674421499716118,,letter,T2,I
ChiSquare,0.1,4,1600,160,1.0,0.9918873784132192,0.9375,0.9742148130786358,0.875,0.9793771241064104,0.09485265199327841,,letter,T2,I
ChiSquare,0.1,5,1600,160,0.9375,0.990867807336224,0.9375,0.9671305519746864,1.0,0.9876303761865698,0.2145848170039244,,letter,T2,I
ChiSquare,0.1,6,1600,160,0.8125,0.9932262979022619,0.875,0.9835520918785889,0.8125,0.9819055431852807,0.08617923699785024,,letter,T2,I
ChiSquare,0.1,7,1600,160,0.8125,0.9809826555724833,0.9375,0.9891890308215163,0.875,0.9807219031993436,0.07275493099587038,,letter,T2,I
ChiSquare,0.1,8,1600,160,0.875,0.9735350990273057,0.9375,0.98080686745576,0.875,0.9917438181178952,0.09893792000366375,,letter,T2,I
ChiSquare,0.1,9,1600,160,0.875,0.9854711121528185,0.9375,0.9813020039845306,0.8125,0.9847064338450721,0.09696043701842427,,letter,T2,I
ChiSquare,0.1,10,1600,160,0.875,0.9818381311351974,0.875,0.9829661314895114,0.9375,0.9917438181178952,0.23918768897419795,,letter,T2,I
ChiSquare,0.1,11,1600,160,0.8125,0.9759375366225242,0.75,0.9843724364232976,0.9375,0.9891362943864995,0.07670383498771116,,letter,T2,I
ChiSquare,0.1,12,1600,160,0.875,0.9801095745927575,0.9375,0.9838128442517285,0.9375,0.9914391187155748,0.07935913896653801,,letter,T2,I
ChiSquare,0.1,13,1600,160,0.875,0.9789728114379468,0.875,0.9890982069612095,0.875,0.9836311725524035,0.19528914598049596,,letter,T2,I
ChiSquare,0.1,14,1600,160,0.75,0.9544855267783898,0.9375,0.9698933552091878,0.875,0.9848177663189968,0.08382959105074406,,letter,T2,I
ChiSquare,0.1,15,1600,160,0.9375,0.9740009375366224,0.9375,0.9955613500527365,0.9375,0.9814602132895816,0.05569424497662112,,letter,T2,I
ChiSquare,0.1,16,1600,160,0.8125,0.9651001992265322,0.875,0.9766992851283253,0.875,0.976705144732216,0.06776327802799642,,letter,T2,I
ChiSquare,0.1,17,1600,160,0.75,0.9778536270948084,0.75,0.9871088714402908,0.9375,0.9877563576702216,0.0642814640305005,,letter,T2,I
ChiSquare,0.1,18,1600,160,0.75,0.9772295792804406,0.8125,0.9852660260166413,0.8125,0.987911637173327,0.08412704203510657,,letter,T2,I
ChiSquare,0.1,19,1600,160,0.75,0.9359398804640805,0.9375,0.9545646314309152,0.9375,0.9933112621586782,0.07934528996702284,,letter,T2,I
ChiSquare,0.1,20,1600,160,0.875,0.9876157271768429,1.0,0.9853685690847298,0.875,0.9818059299191373,0.20369973598280922,,letter,T2,I
ChiSquare,0.1,21,1600,160,0.9375,0.9798986288526895,0.8125,0.9858695652173913,0.6875,0.9760810969178484,0.09809608297655359,,letter,T2,I
ChiSquare,0.1,22,1600,160,0.875,0.9613676315481073,0.8125,0.9400240243759521,0.875,0.9916002578225713,0.08859699795721099,,letter,T2,I
ChiSquare,0.1,23,1600,160,0.9375,0.9884126333059885,0.8125,0.9655748271416853,0.9375,0.9888081565686159,0.10273628198774531,,letter,T2,I
ChiSquare,0.1,24,1600,160,0.75,0.8973866166647135,0.875,0.9780557834290403,0.875,0.9891597328020626,0.12332638399675488,,letter,T2,I
ChiSquare,0.1,25,1600,160,0.875,0.9871293800539085,0.8125,0.9516377592874721,0.875,0.9907125278331184,0.09876476100180298,,letter,T2,I
ChiSquare,0.1,26,1600,160,0.9375,0.988966365873667,0.8125,0.9810734794327903,0.875,0.9904048986288528,0.07056968298275024,,letter,T2,I
ChiSquare,0.1,27,1600,160,0.9375,0.9608578460096097,0.75,0.9707898746044767,0.875,0.9845394351341848,0.07252845296170563,,letter,T2,I
ChiSquare,0.1,28,1600,160,0.9375,0.9639019102308682,0.875,0.9745488105004101,0.9375,0.9941902027422945,0.09896290797041729,,letter,T2,I
ChiSquare,0.1,29,1600,160,0.9375,0.981146724481425,0.75,0.9353744286886206,1.0,0.9893003632954411,0.17047975095920265,,letter,T2,I
ChiSquare,0.2,0,1600,320,0.9375,0.9931495913046027,0.96875,0.9948689684469574,0.96875,0.9969538271163221,0.1362581459688954,,letter,T2,I
ChiSquare,0.2,1,1600,320,1.0,0.9976591568277035,0.90625,0.9920817097823222,0.9375,0.9942295579058389,0.09382021601777524,,letter,T2,I
ChiSquare,0.2,2,1600,320,0.90625,0.9862061641226965,0.9375,0.9860442973075907,0.96875,0.996086265490874,0.12360934296157211,,letter,T2,I
ChiSquare,0.2,3,1600,320,0.90625,0.9910826765886387,0.96875,0.9906820379105264,0.9375,0.9913866346351039,0.12226938200183213,,letter,T2,I
ChiSquare,0.2,4,1600,320,0.90625,0.9844468695983359,0.8125,0.9848724108633873,0.9375,0.9931462953739784,0.07294244400691241,,letter,T2,I
ChiSquare,0.2,5,1600,320,0.9375,0.9934535481523652,0.875,0.9911691032138987,0.9375,0.9947444555122609,0.0817629819503054,,letter,T2,I
ChiSquare,0.2,6,1600,320,0.875,0.9881427064717427,0.875,0.9821752409691501,1.0,0.9941709635836288,0.07724499399773777,,letter,T2,I
ChiSquare,0.2,7,1600,320,0.96875,0.9914704977587674,0.90625,0.9885092872000704,1.0,0.9951586441273839,0.08468231704318896,,letter,T2,I
ChiSquare,0.2,8,1600,320,0.90625,0.9868979433392905,0.875,0.9924175284914891,0.90625,0.9960752790554595,0.16611043101875111,,letter,T2,I
ChiSquare,0.2,9,1600,320,0.9375,0.9962107784255706,0.8125,0.9880115994806348,0.90625,0.9963184454926318,0.21344962803414091,,letter,T2,I
ChiSquare,0.2,10,1600,320,0.78125,0.9822968241877362,0.90625,0.9931690006738346,0.96875,0.994284123868397,0.20564704795833677,,letter,T2,I
ChiSquare,0.2,11,1600,320,0.90625,0.988329109659274,0.9375,0.9867910062825945,0.96875,0.9967406908270589,0.12645132199395448,,letter,T2,I
ChiSquare,0.2,12,1600,320,0.875,0.9782062080684383,0.90625,0.9930748835437847,0.9375,0.9939365862947881,0.07627054996555671,,letter,T2,I
ChiSquare,0.2,13,1600,320,0.90625,0.9925332522778543,0.96875,0.994219670113966,0.9375,0.9943273371810271,0.10106822598027065,,letter,T2,I
ChiSquare,0.2,14,1600,320,0.875,0.9904275188234261,0.875,0.9880295461869746,0.90625,0.9947239474994873,0.13111222098814324,,letter,T2,I
ChiSquare,0.2,15,1600,320,0.96875,0.989694355479733,0.875,0.9847973368880556,0.84375,0.9897262180294729,0.13999425899237394,,letter,T2,I
ChiSquare,0.2,16,1600,320,0.875,0.9673442855887264,0.90625,0.9829102334983741,0.9375,0.9949810300881845,0.18619434803258628,,letter,T2,I
ChiSquare,0.2,17,1600,320,0.875,0.994991650309085,0.90625,0.9923347640113672,0.875,0.9910881698063458,0.06841840303968638,,letter,T2,I
ChiSquare,0.2,18,1600,320,0.90625,0.9893731872381566,0.90625,0.9915126124278556,0.96875,0.9966491371986054,0.1978104139561765,,letter,T2,I
ChiSquare,0.2,19,1600,320,0.8125,0.9800735358743737,0.875,0.988476327893827,0.9375,0.9975954355023,0.10592927795369178,,letter,T2,I
ChiSquare,0.2,20,1600,320,0.90625,0.988747692848563,0.90625,0.9891593159770818,0.90625,0.985843611754021,0.07922225195216015,,letter,T2,I
ChiSquare,0.2,21,1600,320,0.875,0.9911943720153515,0.9375,0.9979686080918759,0.96875,0.9957460514286124,0.07535489200381562,,letter,T2,I
ChiSquare,0.2,22,1600,320,0.90625,0.9855074268303402,0.90625,0.9899792722585181,0.90625,0.9886971552456567,0.12157176900655031,,letter,T2,I
ChiSquare,0.2,23,1600,320,0.9375,0.9867514575337649,0.8125,0.9914752585474468,0.875,0.9949553950722176,0.07711081905290484,,letter,T2,I
ChiSquare,0.2,24,1600,320,0.8125,0.983538657604078,0.96875,0.99533589195207,0.90625,0.997227756130431,0.2995193579699844,,letter,T2,I
ChiSquare,0.2,25,1600,320,0.84375,0.9831387513549937,0.9375,0.9932070869832713,0.96875,0.9982348460434184,0.13888573803706095,,letter,T2,I
ChiSquare,0.2,26,1600,320,0.875,0.9837473998769519,0.90625,0.9950114258928309,0.9375,0.9969018252131369,0.16272793500684202,,letter,T2,I
ChiSquare,0.2,27,1600,320,0.90625,0.990523833240559,0.9375,0.9952036885125831,0.9375,0.9948737292356371,0.0821344229625538,,letter,T2,I
ChiSquare,0.2,28,1600,320,0.90625,0.9917019453314975,0.90625,0.9833061113878064,0.96875,0.9966601230224643,0.08184877398889512,,letter,T2,I
ChiSquare,0.2,29,1600,320,0.9375,0.9861757683180501,0.96875,0.9934846775847421,0.9375,0.9885741050768513,0.07829314999980852,,letter,T2,I
COPOD,0.05,0,1600,80,0.875,0.9568448195030473,0.75,0.9800750117205814,0.875,0.9598452883263011,0.20135181403020397,,letter,T2,II
COPOD,0.05,1,1600,80,1.0,0.9524144397562121,0.75,0.8274964838255978,0.875,0.9250351617440226,0.264504850958474,,letter,T2,II
COPOD,0.05,2,1600,80,0.875,0.9453117674636663,0.625,0.9633145804031882,0.875,0.9732770745428974,0.2834540570038371,,letter,T2,II
COPOD,0.05,3,1600,80,1.0,0.8907641819034223,0.75,0.9729723394280356,0.75,0.9749648382559777,0.1736359850037843,,letter,T2,II
COPOD,0.05,4,1600,80,0.625,0.9671120487576186,1.0,0.9514767932489453,0.75,0.9621659634317863,0.1698619129601866,,letter,T2,II
COPOD,0.05,5,1600,80,1.0,0.9544538209095171,0.875,0.9436943272386311,0.875,0.9755508673230193,0.3288146369741298,,letter,T2,II
COPOD,0.05,6,1600,80,1.0,0.9835208626347869,0.875,0.9582278481012658,1.0,0.9792311298640413,0.27183079899987206,,letter,T2,II
COPOD,0.05,7,1600,80,0.875,0.96516643225504,0.75,0.9377402719174871,0.875,0.9654008438818565,0.18647470202995464,,letter,T2,II
COPOD,0.05,8,1600,80,0.75,0.9447257383966245,0.75,0.9686826066572902,0.75,0.916502578527895,0.21443214599275962,,letter,T2,II
COPOD,0.05,9,1600,80,0.75,0.929535864978903,0.625,0.9679090482887952,0.625,0.9805672761368965,0.33630078396527097,,letter,T2,II
COPOD,0.05,10,1600,80,0.875,0.9513830285982187,0.875,0.966924519456165,0.875,0.9474683544303798,0.36764629901153967,,letter,T2,II
COPOD,0.05,11,1600,80,0.75,0.9420768870135959,0.875,0.9683309892170652,0.875,0.9306844819503048,0.16806448000716045,,letter,T2,II
COPOD,0.05,12,1600,80,0.875,0.9775433661509612,1.0,0.9801453352086265,0.875,0.9750351617440225,0.22623332898365334,,letter,T2,II
COPOD,0.05,13,1600,80,0.75,0.896249413970933,0.75,0.9392639474917956,0.875,0.9841537740271918,0.2954430049867369,,letter,T2,II
COPOD,0.05,14,1600,80,0.875,0.9621659634317863,0.75,0.9787154242850447,0.75,0.9759493670886076,0.4037345300312154,,letter,T2,II
COPOD,0.05,15,1600,80,0.625,0.893202062822316,0.625,0.8975386779184248,0.875,0.9484294421003281,0.44135875400388613,,letter,T2,II
COPOD,0.05,16,1600,80,0.875,0.9828410689170185,0.75,0.9485935302391,0.875,0.955672761368964,0.567918793996796,,letter,T2,II
COPOD,0.05,17,1600,80,0.75,0.9368729488982653,0.875,0.9786216596343179,0.875,0.9620253164556962,0.3096682169707492,,letter,T2,II
COPOD,0.05,18,1600,80,1.0,0.9733473980309424,0.75,0.9472573839662448,0.875,0.956305672761369,0.5149866139981896,,letter,T2,II
COPOD,0.05,19,1600,80,0.5,0.9518752930145336,0.75,0.8607829348335678,1.0,0.9782231598687295,0.2247497730422765,,letter,T2,II
COPOD,0.05,20,1600,80,0.875,0.9220815752461322,0.625,0.8575480543834975,0.875,0.9627285513361464,0.2376671249512583,,letter,T2,II
COPOD,0.05,21,1600,80,0.875,0.9572667604313175,0.875,0.9651429910923582,0.875,0.9660571964369434,0.2855299510410987,,letter,T2,II
COPOD,0.05,22,1600,80,0.875,0.9451007969995313,1.0,0.9660337552742616,0.875,0.9657055789967184,0.30419806099962443,,letter,T2,II
COPOD,0.05,23,1600,80,0.875,0.968846694796062,0.625,0.9649554617909049,0.75,0.9694092827004221,0.161488733952865,,letter,T2,II
COPOD,0.05,24,1600,80,0.75,0.8519924988279419,0.875,0.9764416315049227,0.875,0.9707688701359588,0.5663886360125616,,letter,T2,II
COPOD,0.05,25,1600,80,0.875,0.8775433661509612,0.875,0.9743788091889359,0.625,0.9441631504922645,0.33705884002847597,,letter,T2,II
COPOD,0.05,26,1600,80,0.75,0.9875761837787156,0.875,0.9639240506329114,0.75,0.9513830285982187,0.16097584698582068,,letter,T2,II
COPOD,0.05,27,1600,80,0.75,0.8371776840131271,0.625,0.9581340834505391,0.875,0.9633614627285513,0.18239909695694223,,letter,T2,II
COPOD,0.05,28,1600,80,0.625,0.982794186591655,0.875,0.9537037037037038,0.875,0.9726441631504924,0.5725921800476499,,letter,T2,II
COPOD,0.05,29,1600,80,0.875,0.9599156118143463,0.75,0.9718237224566338,0.875,0.9653070792311299,0.192253315995913,,letter,T2,II
COPOD,0.1,0,1600,160,0.75,0.9233593109105824,0.8125,0.9690730106644792,0.875,0.9845072073127857,0.23666571005014703,,letter,T2,II
COPOD,0.1,1,1600,160,0.875,0.9793947029180827,0.9375,0.9876596742060235,0.9375,0.9908004218914802,0.31419524701777846,,letter,T2,II
COPOD,0.1,2,1600,160,0.75,0.9805138872612211,0.875,0.9851400445329896,0.875,0.9835843196999884,0.2839149570208974,,letter,T2,II
COPOD,0.1,3,1600,160,0.875,0.9700515645142388,0.8125,0.9488368686276808,0.9375,0.9838743700925817,0.17461957997875288,,letter,T2,II
COPOD,0.1,4,1600,160,0.875,0.990642212586429,0.9375,0.9921774288058128,0.9375,0.9727528419078868,0.19191207800759003,,letter,T2,II
COPOD,0.1,5,1600,160,0.875,0.9903609515996719,0.75,0.9399332005156451,0.8125,0.9689733973983359,0.3106615049764514,,letter,T2,II
COPOD,0.1,6,1600,160,0.9375,0.9900416031876246,0.9375,0.9709832415328724,0.875,0.9800099613266143,0.3191743329516612,,letter,T2,II
COPOD,0.1,7,1600,160,0.8125,0.9868071018399156,0.9375,0.9777188562053205,0.875,0.9744814250556663,0.17128305800724775,,letter,T2,II
COPOD,0.1,8,1600,160,0.8125,0.97386909644908,0.875,0.9507529590999649,0.875,0.980437712410641,0.23167427099542692,,letter,T2,II
COPOD,0.1,9,1600,160,0.875,0.9824885737724128,0.9375,0.9869008555021681,0.875,0.975210945740068,0.3271825960255228,,letter,T2,II
COPOD,0.1,10,1600,160,0.8125,0.988356950013111,0.8125,0.9848587835462321,0.9375,0.9880962146958866,0.32115332095418125,,letter,T2,II
COPOD,0.1,11,1600,160,0.75,0.9627387788585492,0.875,0.9910435954529474,0.9375,0.9939148013594282,0.16115896101109684,,letter,T2,II
COPOD,0.1,12,1600,160,0.9375,0.9842816125629906,0.875,0.9907301066447908,0.6875,0.9734559943747803,0.21862508699996397,,letter,T2,II
COPOD,0.1,13,1600,160,0.9375,0.9532345013477088,0.875,0.9939001523497012,0.8125,0.9725096280757474,0.268859361007344,,letter,T2,II
COPOD,0.1,14,1600,160,0.75,0.9715545529122231,0.9375,0.9697292863002461,0.9375,0.9862240712527833,0.3173862890107557,,letter,T2,II
COPOD,0.1,15,1600,160,0.9375,0.9834466190085549,0.9375,0.9876772530176959,0.8125,0.9705261924293918,0.1725217319908552,,letter,T2,II
COPOD,0.1,16,1600,160,0.8125,0.9460008203445447,0.9375,0.9755009961326614,0.75,0.9537061994609164,0.22619342297548428,,letter,T2,II
COPOD,0.1,17,1600,160,0.8125,0.9338626508848002,0.75,0.9716805343958749,0.6875,0.9725741239892182,0.25575420301174745,,letter,T2,II
COPOD,0.1,18,1600,160,0.9375,0.9839300363295441,0.9375,0.9924997070198054,0.75,0.9785772881753194,0.2718301800196059,,letter,T2,II
COPOD,0.1,19,1600,160,0.8125,0.9402144615024025,0.8125,0.9739862885268956,0.8125,0.9767432321575062,0.17434287996729836,,letter,T2,II
